%   exppar1[dB]   expvar[samples]
   4.00000000   1.33333333   4.42216639
   -4.00000000   -4.66666667   4.26874949
   -7.00000000   -12.66666667   2.74873708
   0.00000000   1.33333333   6.39444203
   7.00000000   17.33333333   5.96284794
   -10.00000000   -20.66666667   4.26874949
   10.00000000   31.33333333   4.85340659
   4.00000000   4.00000000   6.11010093
   7.00000000   12.00000000   2.00000000
   -10.00000000   -24.66666667   4.26874949
   0.00000000   -0.66666667   3.59010987
   -4.00000000   -5.33333333   2.98142397
   -7.00000000   -18.00000000   5.03322296
   10.00000000   20.00000000   6.00000000
