%   exppar1[Hz]   expvar[dB]
   1000.00000000   52.50000000   1.11803399
   1000.00000000   56.25000000   0.96824584
   1000.00000000   57.75000000   1.39194109
   1000.00000000   57.62500000   1.11102430
