%   exppar1[Hz]   expvar[dB]
   30.00000000   -7.16666667   1.06718737
   7.00000000   -3.16666667   0.68718427
   20.00000000   -5.00000000   0.81649658
   5.00000000   -4.83333333   1.57233019
   50.00000000   -7.33333333   1.59861051
   70.00000000   -11.33333333   1.37436854
   10.00000000   -4.50000000   0.95742711
   15.00000000   -2.16666667   1.06718737
   100.00000000   -2.83333333   1.06718737
   3.00000000   -4.33333333   0.74535599
   10.00000000   -6.66666667   1.10554160
   5.00000000   -6.33333333   1.49071198
   20.00000000   -7.16666667   1.67497927
   15.00000000   -4.83333333   2.11476292
   70.00000000   -4.16666667   1.34370962
   7.00000000   -4.00000000   1.41421356
   30.00000000   -7.50000000   1.70782513
   3.00000000   -4.33333333   0.74535599
   50.00000000   -7.83333333   0.68718427
   100.00000000   -7.83333333   1.34370962
   5.00000000   -6.83333333   1.77169097
   3.00000000   -8.33333333   1.49071198
   30.00000000   -5.00000000   1.29099445
   50.00000000   -5.50000000   0.95742711
   70.00000000   -5.83333333   1.06718737
   15.00000000   -5.33333333   0.74535599
   100.00000000   -4.66666667   1.37436854
   10.00000000   -5.83333333   2.40947205
   7.00000000   -4.00000000   0.81649658
   20.00000000   -6.50000000   1.50000000
