%   exppar1[Hz]   expvar[dB]
   3.00000000   -6.33333333   0.74535599
   5.00000000   -4.33333333   1.69967317
   10.00000000   -5.83333333   1.06718737
   50.00000000   -6.33333333   1.49071198
   30.00000000   -5.00000000   1.63299316
   7.00000000   -4.50000000   1.38443731
   20.00000000   -7.00000000   0.81649658
   100.00000000   -2.50000000   0.50000000
   15.00000000   -5.16666667   1.06718737
   70.00000000   -5.00000000   1.41421356
   100.00000000   -2.66666667   1.10554160
   15.00000000   -4.33333333   1.10554160
   7.00000000   -2.33333333   0.74535599
   50.00000000   -7.33333333   1.24721913
   70.00000000   -7.50000000   0.95742711
   20.00000000   -6.83333333   1.06718737
   10.00000000   -4.66666667   1.10554160
   30.00000000   -8.00000000   1.00000000
   5.00000000   -3.16666667   1.06718737
   3.00000000   -6.33333333   0.74535599
   100.00000000   -7.00000000   0.81649658
   5.00000000   -3.33333333   0.74535599
   10.00000000   -6.50000000   0.50000000
   20.00000000   -4.33333333   1.49071198
   3.00000000   -6.00000000   1.41421356
   7.00000000   -3.66666667   1.10554160
   50.00000000   -7.00000000   1.29099445
   70.00000000   -4.83333333   1.67497927
   15.00000000   -5.00000000   1.29099445
   30.00000000   -7.00000000   1.52752523
