%   exppar1[Hz]   expvar[dB]
   5.00000000   -9.50000000   0.50000000
   10.00000000   -13.00000000   1.15470054
   30.00000000   -10.83333333   0.68718427
   20.00000000   -12.50000000   0.50000000
   3.00000000   -10.66666667   0.94280904
   100.00000000   -10.50000000   0.50000000
   50.00000000   -10.33333333   1.59861051
   7.00000000   -8.33333333   1.49071198
   15.00000000   -11.66666667   0.74535599
   70.00000000   -10.00000000   0.81649658
   20.00000000   -12.16666667   1.34370962
   10.00000000   -11.00000000   1.29099445
   15.00000000   -8.50000000   1.50000000
   100.00000000   -8.33333333   1.24721913
   3.00000000   -9.00000000   0.81649658
   30.00000000   -10.16666667   1.77169097
   50.00000000   -11.66666667   1.37436854
   7.00000000   -7.00000000   0.81649658
   5.00000000   -10.33333333   1.10554160
   70.00000000   -9.66666667   0.74535599
   5.00000000   -8.66666667   0.94280904
   20.00000000   -11.00000000   1.29099445
   50.00000000   -12.00000000   0.81649658
   30.00000000   -11.83333333   1.06718737
   10.00000000   -10.83333333   1.57233019
   100.00000000   -10.83333333   1.34370962
   70.00000000   -11.00000000   1.15470054
   15.00000000   -10.50000000   1.38443731
   7.00000000   -8.16666667   1.06718737
   3.00000000   -11.00000000   0.81649658
