%   exppar1[Hz]   expvar[dB]
   3.00000000   -19.66666667   0.94280904
   15.00000000   -14.83333333   1.67497927
   5.00000000   -16.16666667   1.06718737
   100.00000000   -14.33333333   0.94280904
   10.00000000   -16.83333333   0.68718427
   30.00000000   -16.83333333   1.06718737
   20.00000000   -14.50000000   0.50000000
   7.00000000   -15.50000000   0.50000000
   70.00000000   -14.33333333   0.74535599
   50.00000000   -15.00000000   1.15470054
   10.00000000   -16.16666667   1.46249406
   30.00000000   -14.50000000   1.38443731
   20.00000000   -17.00000000   1.63299316
   3.00000000   -13.66666667   1.49071198
   70.00000000   -14.50000000   0.50000000
   5.00000000   -12.66666667   0.94280904
   15.00000000   -16.50000000   0.50000000
   100.00000000   -16.16666667   1.57233019
   50.00000000   -15.50000000   2.06155281
   7.00000000   -14.16666667   0.68718427
   3.00000000   -15.66666667   1.24721913
   70.00000000   -16.50000000   1.70782513
   15.00000000   -15.66666667   0.74535599
   50.00000000   -15.33333333   0.94280904
   10.00000000   -17.66666667   0.74535599
   30.00000000   -15.16666667   0.89752747
   7.00000000   -14.16666667   1.06718737
   100.00000000   -16.00000000   1.00000000
   20.00000000   -15.50000000   0.95742711
   5.00000000   -17.50000000   1.60727513
