%   exppar1[Hz]   expvar[dB]
   3.00000000   -5.66666667   2.05480467
   50.00000000   -20.16666667   0.68718427
   20.00000000   -10.83333333   1.57233019
   10.00000000   -10.50000000   1.25830574
   30.00000000   -15.50000000   0.95742711
   100.00000000   -29.33333333   1.10554160
   70.00000000   -26.50000000   1.50000000
   7.00000000   -6.33333333   1.69967317
   15.00000000   -10.50000000   1.38443731
   5.00000000   -4.50000000   0.50000000
   15.00000000   -9.00000000   1.29099445
   3.00000000   -7.16666667   1.06718737
   100.00000000   -29.33333333   1.97202659
   7.00000000   -8.00000000   0.81649658
   5.00000000   -10.16666667   1.57233019
   30.00000000   -13.66666667   1.49071198
   10.00000000   -7.00000000   1.29099445
   50.00000000   -21.16666667   0.89752747
   20.00000000   -10.50000000   0.95742711
   70.00000000   -25.33333333   1.24721913
   3.00000000   -9.50000000   1.25830574
   100.00000000   -28.50000000   0.95742711
   5.00000000   -8.66666667   2.49443826
   7.00000000   -6.33333333   1.24721913
   20.00000000   -10.50000000   0.50000000
   15.00000000   -10.83333333   1.06718737
   30.00000000   -13.16666667   0.68718427
   10.00000000   -10.66666667   1.37436854
   50.00000000   -20.33333333   0.74535599
   70.00000000   -25.83333333   1.46249406
