%   exppar1[Hz]   expvar[dB]
   30.00000000   -25.66666667   1.59861051
   10.00000000   -26.83333333   1.06718737
   20.00000000   -25.50000000   0.95742711
   100.00000000   -22.66666667   1.24721913
   15.00000000   -24.66666667   1.24721913
   3.00000000   -25.66666667   0.74535599
   7.00000000   -22.66666667   0.74535599
   50.00000000   -24.16666667   0.68718427
   70.00000000   -22.00000000   0.81649658
   5.00000000   -23.66666667   1.24721913
   50.00000000   -25.33333333   0.94280904
   15.00000000   -25.66666667   1.10554160
   10.00000000   -28.50000000   0.95742711
   5.00000000   -25.83333333   1.06718737
   100.00000000   -21.83333333   1.06718737
   20.00000000   -27.83333333   1.06718737
   7.00000000   -25.00000000   1.52752523
   30.00000000   -26.83333333   1.77169097
   3.00000000   -24.83333333   1.57233019
   70.00000000   -25.00000000   1.91485422
   30.00000000   -25.16666667   1.06718737
   7.00000000   -27.00000000   1.15470054
   100.00000000   -23.66666667   1.10554160
   5.00000000   -26.00000000   1.15470054
   10.00000000   -27.16666667   0.89752747
   20.00000000   -24.83333333   1.06718737
   70.00000000   -26.16666667   1.06718737
   15.00000000   -26.16666667   1.06718737
   3.00000000   -26.33333333   1.10554160
   50.00000000   -23.83333333   1.06718737
